S,V,E,EV,E+EV,I,IV,I+IV,H,HV,H+HV,R,RV,,D
0.0383,0.29555000000000003,0.00059,0.0036999999999999997,0.00429,0.00075,0.00344,0.00419,6.000000000000001e-05,0.00019,0.00025,0.02122,0.62286,0.64408,0.01334
0.0381,0.29562999999999995,0.0006699999999999999,0.0037199999999999998,0.00439,0.0007199999999999999,0.00337,0.00409,0.00005,0.00018,0.00023,0.02111,0.6231099999999998,0.64422,0.01334
0.03841000000000001,0.29504,0.00066,0.0037900000000000004,0.00445,0.00075,0.0033100000000000004,0.00406,0.00005,0.00018,0.00023,0.020969999999999996,0.62349,0.64446,0.01335
0.03814,295,0.00066,0.0037900000000000004,0.00445,0.00068,0.0033,0.00398,6.000000000000001e-05,0.00019,0.00025,0.020929999999999997,0.6239000000000001,0.64483,0.01335
0.03774000000000001,0.29491000000000006,0.00068,0.0038,0.00448,0.00065,0.0034000000000000002,0.00405,7.000000000000001e-05,0.00020999999999999998,0.00028,0.02094,0.6242400000000001,0.64518,0.01336
0.03768,0.29453999999999997,0.00071,0.0038399999999999997,0.00455,0.0006000000000000001,0.00344,0.00404,7.000000000000001e-05,0.00017999999999999998,0.00025,0.020979999999999995,0.62459,0.64557,0.013370000000000002
0.03745,0.29451,0.00073,0.0038900000000000002,0.00462,0.0004999999999999999,0.00352,0.00402,7.000000000000001e-05,0.00018999999999999998,0.00026,0.02092,0.62485,0.64577,0.013370000000000002
0.03765,0.29420999999999997,0.00074,0.0037599999999999995,0.0045,0.0005,0.0035900000000000003,0.00409,6.000000000000001e-05,0.00018999999999999998,0.00025,0.02079,0.6251399999999999,0.64593,0.013370000000000002
0.03734,0.29416000000000003,0.0008200000000000001,0.00373,0.00455,0.00047000000000000004,0.00358,0.00405,6.000000000000001e-05,0.00018999999999999998,0.00025,0.02078,0.6254900000000001,0.64627,0.01338
0.03726,0.29395,0.0008,0.0036399999999999996,0.00444,0.00052,0.00354,0.00406,6.000000000000001e-05,0.00018999999999999998,0.00025,0.02074,0.6259000000000001,0.64664,0.0134
0.037149999999999996,0.2938,0.00075,0.0034799999999999996,0.00423,0.00051,0.00366,0.00417,0.00004,0.00016,0.0002,0.020679999999999997,0.6263599999999999,0.64704,0.01341
0.03693,0.29335999999999995,0.00073,0.00356,0.00429,0.0005800000000000001,0.00369,0.00427,0.00005,0.00017,0.00022,0.020679999999999997,0.6268300000000001,0.64751,0.013419999999999998
0.036910000000000005,0.29279,0.00075,0.00371,0.00446,0.0006200000000000001,0.0037600000000000003,0.00438,0.00005,0.00014,0.00019,0.020649999999999995,0.6271799999999998,0.64783,0.013439999999999999
0.036520000000000004,0.29277000000000003,0.00074,0.00373,0.00447,0.0006000000000000001,0.0036499999999999996,0.00425,6.000000000000001e-05,0.00016,0.00022,0.020579999999999998,0.62773,0.64831,0.01346
0.03640999999999999,0.29248,0.00074,0.00385,0.00459,0.0006500000000000001,0.0036999999999999997,0.00435,0.00007,0.00015000000000000001,0.00022,0.02041,0.62808,0.64849,0.01346
0.0364,0.29213999999999996,0.0008200000000000001,0.0038799999999999993,0.0047,0.0006000000000000001,0.0037199999999999998,0.00432,0.00007,0.00016,0.00023,0.020370000000000003,0.6283800000000002,0.64875,0.01346
0.03656,0.29176,0.00081,0.00377,0.00458,0.00066,0.00385,0.00451,0.00005,0.00015000000000000001,0.0002,0.020219999999999995,0.6287100000000001,0.64893,0.01346
0.03674,0.29105000000000003,0.0008500000000000001,0.00393,0.00478,0.00066,0.00386,0.00452,0.00005,0.00015000000000000001,0.0002,0.020149999999999998,0.62909,0.64924,0.013470000000000001
0.0369,0.29053999999999996,0.0008399999999999999,0.00407,0.00491,0.0006699999999999999,0.0036999999999999997,0.00437,0.00005,0.00015000000000000001,0.0002,0.02004,0.62957,0.64961,0.013470000000000001
0.036809999999999996,0.29013999999999995,0.0008699999999999999,0.0041800000000000006,0.00505,0.0006699999999999999,0.0037400000000000003,0.00441,0.00007,0.00015,0.00022,0.019930000000000003,0.6299699999999999,0.6499,0.013470000000000001
0.0365,0.29005,0.0008199999999999999,0.00419,0.00501,0.00069,0.00386,0.00455,7.999999999999999e-05,0.00015,0.00023,0.019869999999999995,0.63032,0.65019,0.013470000000000001
0.03696,0.28931,0.0008400000000000001,0.00429,0.00513,0.00064,0.00375,0.00439,7.999999999999999e-05,0.00011999999999999999,0.0002,0.01979,0.63075,0.65054,0.013470000000000001
0.03702,0.28883000000000003,0.0008,0.00426,0.00506,0.0006799999999999999,0.0038,0.00448,0.00007,0.00013,0.0002,0.019770000000000003,0.6311599999999999,0.65093,0.01348
0.03701999999999999,0.28837999999999997,0.00089,0.00439,0.00528,0.0006500000000000001,0.00381,0.00446,0.00008,0.00012000000000000002,0.0002,0.019719999999999998,0.63145,0.65117,0.013489999999999999
0.03725,0.28785,0.0008500000000000001,0.004340000000000001,0.00519,0.00066,0.0039,0.00456,0.00008,7.999999999999999e-05,0.00016,0.01971,0.6317799999999999,0.65149,0.013500000000000002
0.03711,0.28747,0.0008199999999999999,0.004569999999999999,0.00539,0.00071,0.0038900000000000002,0.0046,0.00008,0.00008,0.00016,0.019690000000000003,0.63208,0.65177,0.013500000000000002
0.03722,0.28702,0.0008399999999999999,0.00442,0.00526,0.00072,0.00401,0.00473,0.0001,6.000000000000001e-05,0.00016,0.01961,0.6325,0.65211,0.013500000000000002
0.037070000000000006,0.28686999999999996,0.0007599999999999999,0.00439,0.00515,0.00074,0.003909999999999999,0.00465,0.0001,0.00007,0.00017,0.01956,0.63303,0.65259,0.013500000000000002
0.03682,0.28663,0.0007700000000000001,0.00437,0.00514,0.00075,0.00395,0.0047,0.0001,0.00007,0.00017,0.01952,0.63352,0.65304,0.013500000000000002
0.036500000000000005,0.28663,0.0007699999999999999,0.00431,0.00508,0.0007699999999999999,0.00392,0.00469,0.00011,0.00007,0.00018,0.019469999999999998,0.63395,0.65342,0.013500000000000002
0.03647,0.28622000000000003,0.0007099999999999999,0.004520000000000001,0.00523,0.0007199999999999999,0.00383,0.00455,0.00011,0.00008,0.00019,0.019479999999999997,0.6343499999999999,0.65383,0.01351
0.03634,0.28603,0.00069,0.0044399999999999995,0.00513,0.0007900000000000001,0.00398,0.00477,0.0001,6.000000000000001e-05,0.00016,0.01937,0.6346700000000001,0.65404,0.01353
0.03636000000000001,0.28566,0.0007899999999999999,0.00453,0.00532,0.0006999999999999999,0.0038500000000000006,0.00455,0.0001,0.00007,0.00017,0.01932,0.6350900000000002,0.65441,0.01353
0.03637,0.28535,0.00076,0.00441,0.00517,0.0007,0.00398,0.00468,0.0001,0.00009,0.00019,0.01931,0.6354,0.65471,0.01353
0.036309999999999995,0.28515999999999997,0.00078,0.004350000000000001,0.00513,0.00071,0.004030000000000001,0.00474,0.0001,0.00013000000000000002,0.00023,0.01922,0.63568,0.6549,0.01353
0.036289999999999996,0.28470000000000006,0.0008699999999999999,0.00431,0.00518,0.0006999999999999999,0.00417,0.00487,8.999999999999999e-05,0.00012000000000000002,0.00021,0.019149999999999997,0.63607,0.65522,0.01353
0.03637,0.28434,0.0008,0.00437,0.00517,0.0008,0.0041,0.0049,0.00007,0.00013000000000000002,0.0002,0.018999999999999996,0.6364699999999999,0.65547,0.013550000000000001
0.036489999999999995,0.28385000000000005,0.0007599999999999999,0.00442,0.00518,0.0007700000000000001,0.003999999999999999,0.00477,7.999999999999999e-05,0.00015000000000000001,0.00023,0.01899,0.63694,0.65593,0.013550000000000001
0.03682,0.28317999999999993,0.00071,0.00446,0.00517,0.0007599999999999999,0.00396,0.00472,0.00007,0.00013,0.0002,0.01895,0.63741,0.65636,0.013550000000000001
0.036509999999999994,0.28305,0.0007700000000000001,0.004390000000000001,0.00516,0.0007199999999999999,0.00385,0.00457,0.00007,0.00014,0.00021,0.018970000000000004,0.63797,0.65694,0.01356
0.03673,0.28270000000000006,0.00074,0.004229999999999999,0.00497,0.00073,0.0038199999999999996,0.00455,7.999999999999999e-05,0.00013,0.00021,0.01889,0.63839,0.65728,0.01356
0.03649,0.28235,0.00073,0.00436,0.00509,0.00074,0.0036999999999999997,0.00444,8.999999999999999e-05,0.00014,0.00023,0.01888,0.63896,0.65784,0.01356
0.03653,0.28198999999999996,0.0007099999999999999,0.00421,0.00492,0.00076,0.0038200000000000005,0.00458,0.0001,0.00014,0.00024,0.01885,0.63933,0.65818,0.01356
0.03627,0.28186,0.00069,0.0041800000000000006,0.00487,0.0007199999999999999,0.00381,0.00453,0.00011,0.00015000000000000001,0.00026,0.01882,0.6398199999999999,0.65864,0.013569999999999999
0.03633,0.2814,0.00073,0.004189999999999999,0.00492,0.00073,0.0038400000000000005,0.00457,0.0001,0.00015000000000000001,0.00025,0.01874,0.64022,0.65896,0.013569999999999999
0.03624999999999999,0.28104,0.00077,0.00429,0.00506,0.0006599999999999999,0.0038199999999999996,0.00448,8.999999999999999e-05,0.00018,0.00027,0.018719999999999997,0.6406,0.65932,0.01358
0.03627,0.28067000000000003,0.0007700000000000001,0.004149999999999999,0.00492,0.0006500000000000001,0.00402,0.00467,0.0001,0.00019,0.00029,0.018619999999999998,0.6409800000000001,0.6596,0.01358
0.03632,0.2801600000000001,0.00081,0.00431,0.00512,0.00069,0.0040100000000000005,0.0047,0.0001,0.00021000000000000004,0.00031,0.01852,0.6412699999999999,0.65979,0.013600000000000001
0.035969999999999995,0.27999,0.0008500000000000001,0.00449,0.00534,0.00071,0.00395,0.00466,7.999999999999999e-05,0.00021000000000000004,0.00029,0.018440000000000005,0.6417,0.66014,0.01361
0.03574000000000001,0.27976999999999996,0.0008699999999999999,0.00452,0.00539,0.00076,0.00398,0.00474,7.999999999999999e-05,0.00020999999999999998,0.00029,0.01835,0.64211,0.66046,0.01361
0.03548,0.27949999999999997,0.0008699999999999999,0.00456,0.00543,0.0007900000000000001,0.004030000000000001,0.00482,0.00007,0.00022,0.00029,0.018340000000000002,0.64253,0.66087,0.01361
0.03528,0.2793,0.00083,0.00452,0.00535,0.00081,0.00408,0.00489,7.999999999999999e-05,0.0002,0.00028,0.018279999999999998,0.6430100000000001,0.66129,0.01361
0.03535,0.27888,0.00088,0.004569999999999999,0.00545,0.0007599999999999999,0.00386,0.00462,6.000000000000001e-05,0.0002,0.00026,0.01822,0.6436,0.66182,0.013620000000000002
0.0356,0.2783,0.0009000000000000001,0.00466,0.00556,0.0007199999999999999,0.0037900000000000004,0.00451,0.00005,0.00017999999999999998,0.00023,0.01816,0.64402,0.66218,0.013620000000000002
0.035449999999999995,0.27819999999999995,0.0007700000000000001,0.00451,0.00528,0.0007700000000000001,0.003920000000000001,0.00469,0.00007,0.00017999999999999998,0.00025,0.01814,0.6443700000000001,0.66251,0.013620000000000002
0.035410000000000004,0.27793999999999996,0.0007,0.00457,0.00527,0.0007700000000000001,0.0037900000000000004,0.00456,0.00007,0.00019,0.00026,0.01818,0.64476,0.66294,0.013620000000000002
0.03558000000000001,0.27738999999999997,0.0007099999999999999,0.00457,0.00528,0.0006999999999999999,0.0038400000000000005,0.00454,0.00007,0.00015000000000000001,0.00022,0.018209999999999997,0.64515,0.66336,0.01363
0.03537,0.27716999999999997,0.00077,0.00434,0.00511,0.0006799999999999998,0.00417,0.00485,0.00007,0.00015999999999999999,0.00023,0.01817,0.64547,0.66364,0.01363
0.035070000000000004,0.27707000000000004,0.00073,0.00434,0.00507,0.0006799999999999998,0.004110000000000001,0.00479,0.00008,0.00015999999999999999,0.00024,0.01817,0.6459499999999999,0.66412,0.01364
0.03527,0.27659,0.0007,0.00444,0.00514,0.00074,0.00391,0.00465,8.999999999999999e-05,0.00015999999999999999,0.00025,0.018009999999999995,0.64644,0.66445,0.01365
0.03538,0.27601,0.00068,0.00457,0.00525,0.00071,0.00396,0.00467,7.000000000000001e-05,0.00015999999999999999,0.00023,0.01802,0.64679,0.66481,0.01365
0.03531,0.27547999999999995,0.0007300000000000001,0.00449,0.00522,0.00074,0.004059999999999999,0.0048,6.000000000000001e-05,0.00017999999999999998,0.00024,0.01798,0.64732,0.6653,0.01365
0.035350000000000006,0.27494999999999997,0.0006799999999999999,0.00453,0.00521,0.0007900000000000001,0.0040999999999999995,0.00489,0.00005,0.00018999999999999998,0.00024,0.017979999999999996,0.64773,0.66571,0.01365
0.03516,0.27453999999999995,0.00076,0.004739999999999999,0.0055,0.0007599999999999999,0.004110000000000001,0.00487,0.00005,0.00019,0.00024,0.01789,0.6481500000000001,0.66604,0.01365
0.03515,0.27410999999999996,0.00075,0.0047,0.00545,0.0007900000000000001,0.0042,0.00499,0.00005,0.00022,0.00027,0.01781,0.64857,0.66638,0.01365
0.035160000000000004,0.27362,0.0007300000000000001,0.00459,0.00532,0.00081,0.00439,0.0052,0.00005,0.00021000000000000004,0.00026,0.017779999999999997,0.64901,0.66679,0.01365
0.03502999999999999,0.27307000000000003,0.0008699999999999999,0.004710000000000001,0.00558,0.00072,0.00431,0.00503,0.00005,0.00022,0.00027,0.017859999999999997,0.6494900000000001,0.66735,0.013670000000000002
0.035059999999999994,0.27268000000000003,0.0007900000000000001,0.00446,0.00525,0.00075,0.00439,0.00514,0.00004,0.0002,0.00024,0.017910000000000002,0.65004,0.66795,0.013680000000000001
0.035070000000000004,0.27208000000000004,0.00081,0.00458,0.00539,0.0007199999999999999,0.004359999999999999,0.00508,0.00005,0.00021999999999999998,0.00027,0.01793,0.6505,0.66843,0.013680000000000001
0.03468,0.27186,0.0008499999999999998,0.0046300000000000004,0.00548,0.00075,0.004399999999999999,0.00515,0.00005,0.00021999999999999998,0.00027,0.017870000000000004,0.6509900000000001,0.66886,0.0137
0.034589999999999996,0.27152000000000004,0.0008399999999999999,0.0046300000000000004,0.00547,0.00078,0.00448,0.00526,0.00004,0.0002,0.00024,0.01784,0.6513799999999998,0.66922,0.0137
0.034859999999999995,0.27090000000000003,0.0008499999999999998,0.00455,0.0054,0.0006999999999999999,0.00451,0.00521,5.9999999999999995e-05,0.00023,0.00029,0.01787,0.65176,0.66963,0.01371
0.035039999999999995,0.27035,0.0008100000000000002,0.00458,0.00539,0.0007700000000000001,0.00462,0.00539,5.9999999999999995e-05,0.00022,0.00028,0.017730000000000003,0.6521,0.66983,0.013720000000000001
0.03519,0.2698900000000001,0.00078,0.004509999999999999,0.00529,0.0007300000000000001,0.00472,0.00545,6.000000000000001e-05,0.00020999999999999998,0.00027,0.017730000000000003,0.65245,0.67018,0.013730000000000001
0.03522,0.26927,0.0008499999999999998,0.00456,0.00541,0.0006999999999999999,0.00472,0.00542,0.00005,0.00022,0.00027,0.01772,0.65295,0.67067,0.013739999999999999
0.03502,0.26898,0.0008399999999999999,0.00461,0.00545,0.0007000000000000001,0.0047,0.0054,0.00004,0.00022,0.00026,0.01766,0.65348,0.67114,0.013749999999999998
0.03459,0.26898999999999995,0.0008399999999999999,0.00475,0.00559,0.0007199999999999999,0.00442,0.00514,0.00005,0.00017999999999999998,0.00023,0.017599999999999998,0.6540900000000001,0.67169,0.01377
0.03478,0.26850000000000007,0.0008199999999999999,0.0047,0.00552,0.00068,0.00448,0.00516,6.000000000000001e-05,0.00019999999999999996,0.00026,0.01757,0.65443,0.672,0.013779999999999997
0.034699999999999995,0.26811,0.00086,0.00481,0.00567,0.0006399999999999999,0.00457,0.00521,7.999999999999999e-05,0.00020999999999999998,0.00029,0.01747,0.65477,0.67224,0.013779999999999997
0.035059999999999994,0.26732,0.00078,0.004920000000000001,0.0057,0.0007000000000000001,0.004669999999999999,0.00537,7.999999999999999e-05,0.00020999999999999998,0.00029,0.01738,0.6551000000000001,0.67248,0.013779999999999997
0.03518,0.26680000000000004,0.00074,0.004880000000000001,0.00562,0.00076,0.00448,0.00524,7.999999999999999e-05,0.00022999999999999995,0.00031,0.01738,0.6556900000000001,0.67307,0.013779999999999997
0.035379999999999995,0.26617999999999997,0.0007700000000000001,0.00492,0.00569,0.0007199999999999999,0.004280000000000001,0.005,8.999999999999999e-05,0.00022,0.00031,0.017410000000000002,0.6562399999999999,0.67365,0.01379
0.03509999999999999,0.26602000000000003,0.0007300000000000001,0.0047799999999999995,0.00551,0.0006699999999999999,0.00451,0.00518,7.999999999999999e-05,0.00022,0.0003,0.01749,0.6566099999999999,0.6741,0.01379
0.03514,0.26542,0.0008199999999999999,0.0047,0.00552,0.00058,0.00455,0.00513,6.000000000000001e-05,0.00022999999999999995,0.00029,0.017539999999999997,0.65714,0.67468,0.013819999999999999
0.034710000000000005,0.26536,0.0009,0.004620000000000001,0.00552,0.00052,0.00442,0.00494,0.00008,0.00022999999999999995,0.00031,0.01754,0.6577999999999999,0.67534,0.013819999999999999
0.03465,0.26509,0.0008399999999999999,0.00445,0.00529,0.00058,0.00456,0.00514,0.00007,0.00023999999999999998,0.00031,0.017429999999999998,0.6582600000000001,0.67569,0.01383
0.034699999999999995,0.26444999999999996,0.0008699999999999999,0.00456,0.00543,0.00061,0.004569999999999999,0.00518,0.00007,0.00026999999999999995,0.00034,0.017410000000000002,0.6586599999999999,0.67607,0.01383
0.03461,0.26414,0.00086,0.00472,0.00558,0.00059,0.004430000000000001,0.00502,7.999999999999999e-05,0.00023999999999999998,0.00032,0.01736,0.65913,0.67649,0.01384
0.03433,0.26427999999999996,0.0008200000000000001,0.004399999999999999,0.00522,0.00063,0.004489999999999999,0.00512,0.0001,0.00022999999999999995,0.00033,0.017219999999999996,0.6596599999999999,0.67688,0.01384
0.03434,0.26402000000000003,0.0007900000000000001,0.004190000000000001,0.00498,0.0006100000000000001,0.004520000000000001,0.00513,0.00011,0.00023,0.00034,0.0172,0.66015,0.67735,0.01384
0.03413,0.26383999999999996,0.00081,0.004170000000000001,0.00498,0.00063,0.0044599999999999996,0.00509,0.00011999999999999999,0.00021999999999999998,0.00034,0.01715,0.6606099999999999,0.67776,0.01386
0.03387,0.26360000000000006,0.0007900000000000001,0.00421,0.005,0.00065,0.00447,0.00512,0.00011999999999999999,0.00020999999999999998,0.00033,0.017109999999999997,0.6611100000000001,0.67822,0.01386
0.03412,0.26304,0.00071,0.00417,0.00488,0.00068,0.00439,0.00507,0.00011999999999999999,0.0002,0.00032,0.017040000000000003,0.66165,0.67869,0.01388
0.03407,0.26263000000000003,0.00068,0.00421,0.00489,0.00068,0.00444,0.00512,0.00011,0.00015999999999999999,0.00027,0.01703,0.6620999999999999,0.67913,0.01389
0.03417,0.26205999999999996,0.0006699999999999999,0.00425,0.00492,0.00066,0.00438,0.00504,0.00011,0.00014,0.00025,0.016989999999999998,0.66268,0.67967,0.01389
0.03414,0.26169000000000003,0.0006500000000000001,0.0043,0.00495,0.00066,0.00449,0.00515,0.0001,0.00011,0.00021,0.01691,0.6630500000000001,0.67996,0.013900000000000001
0.0341,0.26119000000000003,0.00071,0.00441,0.00512,0.00068,0.00441,0.00509,8.999999999999999e-05,0.0001,0.00019,0.01687,0.6635299999999998,0.6804,0.01391
0.03404,0.26098,0.0006700000000000001,0.00439,0.00506,0.00064,0.00441,0.00505,0.00011,0.00009,0.0002,0.01679,0.6639700000000001,0.68076,0.01391
0.03417,0.26037,0.00068,0.0045,0.00518,0.00059,0.00446,0.00505,0.00011,0.00011,0.00022,0.01677,0.6643299999999999,0.6811,0.01391
0.0341,0.26012,0.0007000000000000001,0.00437,0.00507,0.00061,0.00445,0.00506,0.00011999999999999999,0.00013,0.00025,0.01669,0.6648000000000001,0.68149,0.01391
0.03386,0.25992,0.00074,0.00439,0.00513,0.00056,0.00451,0.00507,0.00011999999999999999,0.00012000000000000002,0.00024,0.01668,0.6651900000000001,0.68187,0.01391
0.03399,0.25925000000000004,0.0006799999999999999,0.00426,0.00494,0.00062,0.0047799999999999995,0.0054,0.00011,0.00014,0.00025,0.01667,0.66558,0.68225,0.013919999999999998
0.03412,0.2587499999999999,0.00072,0.004399999999999999,0.00512,0.0006399999999999999,0.00466,0.0053,0.00011,0.00011,0.00022,0.01651,0.66606,0.68257,0.013919999999999998
0.034089999999999995,0.25853000000000004,0.00076,0.00432,0.00508,0.0006000000000000001,0.0046300000000000004,0.00523,0.0001,0.0001,0.0002,0.016459999999999995,0.6664899999999999,0.68295,0.013919999999999998
